Date,Open,High,Low,Close,Volume,BTC_Price_CryptoCompare,BTC_Volume_CryptoCompare,BTC_SMA_50,BTC_EMA_20,BTC_RSI,BTC_MACD,Fear_Greed_Index,BTC_Sentiment,BTC_Trends
2024-02-23,51283.90625,51497.93359375,50561.77734375,50731.94921875,21427078270,50744.07,1345274652.99,45242.387109375,49306.78894385421,64.54364488876774,2177.782274798781,76.0,-0.0042,30
2024-02-24,50736.37109375,51684.1953125,50585.4453125,51571.1015625,15174077879,51574.61,548313000.54,45390.5553125,49522.43776467762,67.82485410425994,2090.6434488883024,72.0,0.0252,28
2024-02-25,51565.21484375,51950.02734375,51306.171875,51733.23828125,15413239245,51727.63,640224439.02,45545.436171875,49732.99019482737,68.43271240594791,2011.4812756805115,74.0,-0.0424,27
2024-02-26,51730.5390625,54938.17578125,50931.03125,54522.40234375,34074411896,54518.58,2550669499.35,45757.022265625,50189.12468520095,76.61670043496144,2149.0341845555376,72.0,0.0832,37
2024-02-27,54519.36328125,57537.83984375,54484.19921875,57085.37109375,49756832031,57071.6,3546751167.69,45959.319609375,50845.91005744372,81.39095645262222,2436.766487126508,79.0,0.0668,60
2024-02-28,57071.09765625,63913.1328125,56738.42578125,62504.7890625,83239156760,62507.1,6171823618.31,46286.62078125,51956.2794864967,87.29703326481615,3066.7466021792497,82.0,0.0138,95
2024-02-29,62499.18359375,63585.64453125,60498.73046875,61198.3828125,65496611844,61179.58,5259277822.5,46578.032890625,52836.47980325892,80.65195325594627,3421.1573435775063,80.0,0.0326,85
2024-03-01,61168.0625,63155.1015625,60802.52734375,62440.6328125,40186368423,62431.25,3267402863.37,46899.473828125,53751.16104223426,82.05107232730512,3758.938894888641,80.0,0.1631,61
2024-03-02,62431.65234375,62458.69921875,61657.2890625,62029.84765625,23888473685,62038.39,1257238241.46,47283.007421875,54539.60738642623,79.99115432794244,3947.9764637091794,80.0,0.0927,51
2024-03-03,62031.578125,63230.2109375,61435.0234375,63167.37109375,26253811450,63149.43,1265273119.48,47689.5071875,55361.29916807611,81.38483374344884,4141.834246674458,83.0,0.0664,48
2024-03-04,63137.00390625,68537.03125,62386.51953125,68330.4140625,70670471105,68338.64,5220774005.79,48220.190078125,56596.452967545054,86.112891303462,4658.383410360359,82.0,-0.0016,87
2024-03-05,68341.0546875,69170.625,59323.91015625,63801.19921875,102802940877,63804.11,8263897912.84,48645.9746875,57282.61927718362,69.44877489848402,4648.695292830962,90.0,-0.0393,100
2024-03-06,63776.05078125,67637.9296875,62848.671875,66106.8046875,68750229073,66115.57,4498440968.53,49105.011875,58123.01788768994,72.37899565625789,4772.051246201605,75.0,-0.0426,79
2024-03-07,66099.7421875,68029.921875,65655.53125,66925.484375,46989543159,66928.15,2804368120.13,49588.668515625,58961.34802933852,73.35619173393847,4879.623079370038,82.0,0.0675,62
2024-03-08,66938.09375,70083.0546875,66230.453125,68300.09375,59202881172,68269.39,4046244830.74,50129.42921875,59850.75238368724,74.95817576176394,5017.9502141388,81.0,0.0805,62
2024-03-09,68299.2578125,68673.0546875,68053.125,68498.8828125,21609650379,68446.32,1158711168.05,50667.03875,60674.38385309798,75.1904911173175,5084.999373554347,84.0,-0.0339,55
2024-03-10,68500.2578125,70005.203125,68239.9765625,69019.7890625,35683977532,69023.53,1919585405.6,51214.1228125,61469.1843492315,75.82342521384712,5121.135830377876,79.0,0.0348,56
2024-03-11,69020.546875,72850.7109375,67194.8828125,72123.90625,65716656765,72095.86,4476609937.75,51825.685234375,62483.91976835232,79.22476146153932,5338.709230819346,82.0,0.1397,80
2024-03-12,72125.125,72825.65625,68728.8515625,71481.2890625,62554434520,71449.5,4173072731.62,52465.163671875,63340.812082080665,76.8153997633103,5397.069820415156,81.0,0.064,71
2024-03-13,71482.1171875,73637.4765625,71334.09375,73083.5,48212536929,73118.09,3008299520.61,53129.92265625,64268.68712188251,78.56566219551755,5509.10055861227,81.0,0.2071,67
2024-03-14,73079.375,73750.0703125,68563.0234375,71396.59375,59594605698,71366.96,4325873413.25,53756.313046875,64947.53537217941,72.37091534725258,5399.52413630388,88.0,0.0356,62
2024-03-15,71387.875,72357.1328125,65630.6953125,69403.7734375,78320453976,69497.39,5016358153.02,54345.71234375,65371.93899744804,65.77308867864849,5093.1692034548105,83.0,-0.0305,67
2024-03-16,69392.484375,70046.2734375,64801.39453125,65315.1171875,46842198371,65260.55,2295869354.32,54815.677265625,65366.527396500605,54.745460996678005,4468.945105599218,81.0,0.2002,51
2024-03-17,65316.34375,68845.71875,64545.31640625,68390.625,44716864318,68364.45,1962751757.05,55341.088671875,65654.53669207198,60.15684658491983,4174.29214667419,79.0,-0.0012,50
2024-03-18,68371.3046875,68897.1328125,66594.2265625,67548.59375,49261579492,67609.44,2602930945.01,55851.348671875,65834.92307854132,58.10814180098352,3828.697823907584,77.0,-0.0005,51
2024-03-19,67556.1328125,68106.9296875,61536.1796875,61912.7734375,74215844794,61924.02,4863914201.82,56223.83921875,65461.38501748977,46.655391991524645,3064.7200495302386,79.0,-0.038,67
2024-03-20,61930.15625,68115.2578125,60807.78515625,67913.671875,66792634382,67857.3,4466872469.25,56723.06046875,65694.93614677645,56.48905134611652,2909.940528442239,74.0,-0.0551,61
2024-03-21,67911.5859375,68199.9921875,64580.91796875,65491.390625,44480350565,65493.22,2542747734.72,57181.236171875,65675.55085898822,52.29818131590248,2562.282393362555,78.0,-0.002,52
2024-03-22,65489.9296875,66623.75,62355.37109375,63778.76171875,41401116964,63816.99,2395884490.04,57595.2959375,65494.904274203625,49.50187376677483,2124.080894515362,75.0,-0.0895,45
2024-03-23,63802.72265625,65976.3984375,63038.4921875,64062.203125,24738964812,64004.42,1250716141.79,58012.8228125,65358.456545708046,49.97856721559052,1779.1652922759386,73.0,0.0024,40
2024-03-24,64070.75390625,67622.7578125,63825.8515625,67234.171875,27206630673,67208.33,1253420264.9,58497.66125,65537.09610087871,55.08804134677853,1741.69142679176,74.0,0.0626,41
2024-03-25,67234.09375,71162.59375,66414.8359375,69958.8125,42700139523,69892.26,3184570068.52,59045.165859375,65958.21194841407,58.96539443727469,1909.8334746113687,75.0,0.0624,52
2024-03-26,69931.328125,71535.7421875,69335.609375,69987.8359375,36010437368,69990.22,2319265484.04,59591.74921875,66341.98566166035,59.00599368850595,2022.1194731924188,81.0,-0.0124,49
2024-03-27,69991.8984375,71727.6875,68381.9296875,69455.34375,40827113309,69434.46,2817965870.72,60119.16265625,66638.49595578793,57.87462277459679,2044.5707280842037,83.0,0.2024,49
2024-03-28,69452.7734375,71546.0234375,68895.5078125,70744.953125,34374900617,70789.57,2214217706.88,60647.697265625,67029.5871147605,59.88089447487641,2141.7356132206914,80.0,0.1319,49
2024-03-29,70744.796875,70913.09375,69076.65625,69892.828125,25230851763,69903.72,1216001428.98,61139.5225,67302.27673478331,57.918033411627086,2125.478920798036,79.0,0.0499,48
2024-03-30,69893.4453125,70355.4921875,69601.0625,69645.3046875,17130241883,69629.99,515940317.66,61589.484609375,67525.42225408966,57.33016225014243,2068.774754560364,75.0,0.1248,38
2024-03-31,69647.78125,71377.78125,69624.8671875,71333.6484375,20050941373,71312.91,745658086.55,62060.73203125,67888.11046203351,60.290821851627655,2135.4553251199104,75.0,0.138,38
2024-04-01,71333.484375,71342.09375,68110.6953125,69702.1484375,34873527352,69686.37,2005923775.26,62488.896640625,68060.87598350651,56.2305884319967,2033.2141160127796,79.0,0.1969,43
2024-04-02,69705.0234375,69708.3828125,64586.59375,65446.97265625,50705240709,65466.81,3234216304.99,62798.671640625,67811.93280948208,47.28622300292675,1590.4958515013568,79.0,-0.0366,50
2024-04-03,65446.671875,66914.3203125,64559.8984375,65980.8125,34488018367,65986.11,1835055534.78,63123.4390625,67637.54039905521,48.39525657181995,1268.0970181063312,71.0,0.0255,44
2024-04-04,65975.6953125,69291.2578125,65113.796875,68508.84375,34439527442,68523.79,2475521298.64,63457.08203125,67720.52167057377,53.39563932170159,1202.720401992221,70.0,0.0238,41
2024-04-05,68515.7578125,68725.7578125,66011.4765625,67837.640625,33748230056,67860.53,2219856764.99,63775.06375,67731.6758567096,51.95615530671618,1084.2499218231387,79.0,0.1303,41
2024-04-06,67840.5703125,69629.6015625,67491.71875,68896.109375,19967785809,68913.79,772361130.33,64109.781875,67842.57428702297,54.05947720252508,1063.5112986499444,75.0,-0.0463,34
2024-04-07,68897.109375,70284.4296875,68851.6328125,69362.5546875,21204930369,69357.32,951477284.85,64463.773046875,67987.33432516364,54.99453955898392,1072.3526154099673,78.0,0.0606,34
2024-04-08,69362.5546875,72715.359375,69064.2421875,71631.359375,37261432669,71629.36,2607488940.79,64853.949296875,68334.38432990997,59.33058321529522,1248.0462988782529,76.0,0.1592,46
2024-04-09,71632.5,71742.5078125,68212.921875,69139.015625,36426900409,69129.48,2411758700.3,65201.14671875,68411.0158818233,53.260066555112765,1172.655850896117,80.0,-0.0349,41
2024-04-10,69140.2421875,71093.4296875,67503.5625,70587.8828125,38318601774,70628.54,2563902180.98,65567.206875,68618.33654188775,56.073757616829326,1215.8048100166925,78.0,0.033,42
2024-04-11,70575.734375,71256.234375,69571.8125,70060.609375,30153382941,70026.43,1758820969.32,65931.63546875,68755.69585932701,54.78131062691861,1193.6939503816393,76.0,0.0779,41
2024-04-12,70061.3828125,71222.7421875,65254.8359375,67195.8671875,44129299406,67158.3,3367653179.18,66249.453359375,68607.14074772444,48.27136986489338,934.2408351361372,79.0,-0.0832,45
2024-04-13,67188.375,67931.4296875,60919.10546875,63821.47265625,52869738185,64021.36,3689543158.77,66511.243828125,68151.36283425069,41.94797101755038,451.1365134607622,72.0,0.0283,53
2024-04-14,63836.23046875,65824.4296875,62205.8515625,65738.7265625,49084320047,65765.64,2627998512.52,66794.596328125,67921.58795122681,46.25582348210144,220.43815123976677,72.0,-0.0573,56
2024-04-15,65739.6484375,66878.6484375,62332.0703125,63426.2109375,43595917654,63447.27,2658417494.41,67028.45578125,67493.45680706235,42.18919597020204,-147.29472544323653,74.0,0.1169,53
2024-04-16,63419.296875,64355.66796875,61716.40234375,63811.86328125,42847528078,63824.7,2234500815.41,67214.245,67142.82885222309,43.087801980406745,-402.961667212614,65.0,-0.0361,51
2024-04-17,63831.84765625,64486.36328125,59768.5859375,61276.69140625,41915247049,61283.74,2562816108.8,67298.07140625,66584.14909546374,38.81638905042772,-800.9143020209594,67.0,-0.0378,50
2024-04-18,61275.31640625,64125.6875,60833.48046875,63512.75390625,36006307335,63511.2,1972785716.37,67318.230703125,66291.63526791957,44.08179271060104,-925.1979697252536,57.0,-0.0123,54
2024-04-19,63510.75,65481.59765625,59651.390625,63843.5703125,49920425401,63848.26,2923364930.21,67371.134453125,66058.48622454627,44.838143432082674,-985.6377342972772,66.0,-0.0679,76
2024-04-20,63851.1015625,65442.45703125,63172.40234375,64994.44140625,23097485495,64979.21,866105478.99,67422.210625,65957.14862280377,47.49865260771509,-929.9511066480482,66.0,-0.0118,71
2024-04-21,64992.81640625,65723.2421875,64277.72265625,64926.64453125,20506644853,64955.82,854324202.42,67480.1465625,65859.00537598912,47.353759400043096,-881.1325467331335,72.0,0.1126,43
2024-04-22,64935.6328125,67233.9609375,64548.1796875,66837.6796875,28282686673,66854.24,1510230897.53,67553.552734375,65952.21245327588,51.81562656492702,-680.3957417800484,73.0,0.0089,44
2024-04-23,66839.890625,67199.2421875,65864.8671875,66407.2734375,24310975583,66415.06,1169300050.32,67515.089921875,65995.55159463055,50.771945854931815,-549.7039203292807,71.0,-0.0242,37
2024-04-24,66408.71875,67075.3671875,63589.87109375,64276.8984375,30276655120,64263.95,1878460968.73,67524.60390625,65831.8703415705,45.84926734388718,-610.9900554282212,72.0,0.054,37
2024-04-25,64275.01953125,65275.20703125,62783.6328125,64481.70703125,32155786816,64488.49,1713069016.97,67492.101953125,65703.28335963521,46.38743924541463,-635.7054010279098,72.0,0.0666,37
2024-04-26,64485.37109375,64789.65625,63322.3984375,63755.3203125,24139372950,63750.63,1275865834.83,67428.698671875,65517.763069431865,44.690989287988224,-705.7701490643813,70.0,-0.0912,35
2024-04-27,63750.98828125,63898.36328125,62424.71875,63419.140625,19530783039,63434.44,799665556.56,67331.079609375,65317.89426520026,43.89096342657235,-779.4389706135989,67.0,-0.0504,30
2024-04-28,63423.515625,64321.484375,62793.59765625,63113.23046875,17334827993,63111.34,642628554.25,67223.3665625,65107.92628458595,43.13428085766974,-852.6773022904672,65.0,0.0166,29
2024-04-29,63106.36328125,64174.87890625,61795.45703125,63841.12109375,26635912073,63847.54,1370557060.16,67119.793203125,64987.278171173006,45.54014982985679,-842.2752923245935,67.0,0.1036,32
2024-04-30,63839.41796875,64703.33203125,59120.06640625,60636.85546875,37840840057,60633.97,2518380270.05,66890.0521875,64572.95219951368,37.93207020169164,-1080.1379236353678,67.0,-0.1767,39
2024-05-01,60609.49609375,60780.5,56555.29296875,58254.01171875,48439780271,58277.44,3014503800.73,66625.506640625,63971.14834420285,33.455914019300266,-1444.2726726835826,54.0,-0.1622,47
2024-05-02,58253.703125,59602.296875,56937.203125,59123.43359375,32711813559,59083.85,1724718703.27,66346.3053125,63509.4612251121,36.40470087090435,-1643.7488914799542,43.0,-0.015,39
2024-05-03,59122.30078125,63320.50390625,58848.3125,62889.8359375,33172023048,62917.45,2147038663.01,66176.17015625,63450.44929295857,47.29971323431723,-1480.8477489673678,48.0,-0.0165,37
2024-05-04,62891.03125,64494.95703125,62599.3515625,63891.47265625,20620477992,63904.51,1029192793.92,66065.924140625,63492.45151803394,49.7645124297017,-1256.440246654456,67.0,-0.1091,32
2024-05-05,63892.453125,64610.890625,62955.3046875,64031.1328125,18296164805,64037.5,803966989.59,66040.244453125,63543.75449845928,50.11485008331036,-1055.163014467369,69.0,-0.0881,29
2024-05-06,64038.3125,65494.90234375,62746.23828125,63161.94921875,28697928697,63168.44,1537928462.74,65935.6709375,63507.39209086792,47.87702059925496,-954.7791105234356,71.0,-0.1234,33
2024-05-07,63162.76171875,64390.45703125,62285.98046875,62334.81640625,25930730982,62323.36,1326416673.48,65831.395390625,63395.7182161424,45.7819288112813,-931.2321838092612,68.0,0.0799,31
2024-05-08,62332.640625,62986.0859375,60877.12890625,61187.94140625,26088172222,61179.81,1155791451.43,65816.89875,63185.45375805741,42.97387167341843,-993.660008363011,64.0,0.0102,30
2024-05-09,61191.19921875,63404.9140625,60648.07421875,63049.9609375,25453338161,63077.18,1140626858.17,65719.62453125,63172.54967990908,48.49713871975523,-882.7097657528357,55.0,0.0581,28
2024-05-10,63055.19140625,63446.7421875,60208.78125,60792.77734375,27804954694,60790.82,1565941805.66,65625.652265625,62945.90469551298,43.05340364486562,-965.7837966479638,66.0,0.0179,30
2024-05-11,60793.35546875,61451.15234375,60492.625,60793.7109375,13842272968,60823.19,505608099.69,65565.95125,62740.9338614165,43.05625074444751,-1019.7897302222408,53.0,-0.0609,28
2024-05-12,60793.50390625,61818.15625,60632.6015625,61448.39453125,13800459405,61459.22,502848342.69,65513.675078125,62617.83487759112,45.1280307510732,-998.2550640884438,56.0,-0.0205,26
2024-05-13,61451.21875,63422.66015625,60769.83984375,62901.44921875,27889181179,62932.29,1327733464.12,65427.020625,62644.845767225306,49.51807290209072,-854.0938541364449,57.0,0.0196,30
2024-05-14,62900.7734375,63092.125,61123.765625,61552.7890625,28186271527,61548.48,1636519845.72,65258.90015625,62540.84036677528,45.85137008799651,-838.9991994972952,66.0,-0.018,27
2024-05-15,61553.98828125,66454.453125,61330.41015625,66267.4921875,39815167074,66245.16,2625073579.59,65184.49328125,62895.75958779668,57.65574470989549,-441.5099848996979,64.0,0.0632,31
2024-05-16,66256.109375,66712.4296875,64613.0546875,65231.58203125,31573077994,65250.53,1596664354.59,65100.018046875,63118.21886812557,54.82756567743327,-207.69206587137887,70.0,0.0766,32
2024-05-17,65231.296875,67459.4609375,65119.31640625,67051.875,28031279310,67051.35,1552274385.82,65026.156484375,63492.85278544694,58.664556801116426,123.07402849122444,74.0,0.0635,32
2024-05-18,67066.2109375,67387.328125,66663.5,66940.8046875,16712277406,66927.56,586174043.35,64967.116015625,63821.22915707104,58.338932235676936,371.9583905588879,73.0,-0.0534,28
2024-05-19,66937.9296875,67694.296875,65937.1796875,66278.3671875,19249094538,66268.25,650338446.5,64899.777265625,64055.24230282618,56.33068133539936,509.8704019730503,72.0,-0.1178,26
2024-05-20,66278.7421875,71483.5625,66086.171875,71448.1953125,43850655717,71430.23,2624709812.32,64902.068203125,64759.33306565226,66.12990705353765,1024.5185758505468,70.0,0.0103,34
2024-05-21,71443.0625,71946.4609375,69191.125,70136.53125,46932005990,70141.17,2169803609.99,64910.755859375,65271.44717844728,62.30957317368424,1311.423361499874,76.0,0.0991,40
2024-05-22,70135.3203125,70623.6953125,68977.6953125,69122.3359375,32802561717,69123.56,1603267534.2,64984.263125,65638.19848883327,59.44976305631024,1440.35684827355,76.0,0.2597,34
2024-05-23,69121.3046875,70041.2734375,66356.953125,67929.5625,41895680979,67946.35,1922285401.83,65023.238125,65856.42363275391,56.18377649684638,1429.8087719763062,76.0,0.0536,32
2024-05-24,67928.1328125,69220.296875,66622.671875,68526.1015625,29197308153,68548.33,1242012319.42,65023.58328125,66110.67867368211,57.44299453969285,1452.8376542565093,74.0,0.077,31
2024-05-25,68526.921875,69579.3203125,68515.8203125,69265.9453125,15473071741,69288.95,412212332.66,65052.149375,66411.18025833143,59.016125272075215,1513.342546022977,76.0,-0.019,26
2024-05-26,69264.2890625,69506.2265625,68183.890625,68518.09375,15628433737,68488.29,379159635.92,65044.5890625,66611.83868610939,56.73320293934263,1483.842920101859,75.0,-0.0238,26
2024-05-27,68512.1796875,70597.8828125,68232.5,69394.5546875,25870990717,69386.83,909946343.46,65045.2290625,66876.8592576704,58.74727466432632,1513.7378985670657,74.0,0.123,30
2024-05-28,69392.1953125,69514.640625,67227.15625,68296.21875,32722265965,68330.84,1514489243.92,64978.52625,67012.03635217798,55.27483315889142,1432.2927738766302,72.0,0.0994,30
2024-05-29,68296.3515625,68852.4609375,67101.4921875,67578.09375,26707072906,67576.81,1108570253.28,64947.3078125,67065.94658054199,53.06624320170875,1294.8737414396746,72.0,0.0801,29
2024-05-30,67576.0859375,69500.5390625,67118.078125,68364.9921875,29509712534,68346.19,1424914242.82,64902.85,67189.66520977608,55.17957154056,1235.2253863515798,73.0,0.0496,27
2024-05-31,68362.515625,68999.5625,66633.421875,67491.4140625,27387283769,67482.25,1349659294.8,64851.46609375,67218.4031957498,52.36082584022619,1104.728558161747,73.0,-0.0771,26
2024-06-01,67489.609375,67839.765625,67386.1953125,67706.9375,11641495604,67721.6,297719480.73,64861.6875,67264.93027234505,52.998743288552845,1007.0907070653049,72.0,-0.0604,22
2024-06-02,67710.2734375,68409.1640625,67315.5234375,67751.6015625,17110588415,67738.74,456585602.02,64940.290078125,67311.27991902648,53.138786540817534,922.6799431627732,73.0,-0.0676,23
2024-06-03,67753.8984375,70230.8203125,67589.8359375,68804.78125,32401285324,68799.6,1575608100.17,65001.611171875,67453.51814102396,56.435028526787946,930.0456166788936,73.0,0.1207,27
2024-06-04,68804.5703125,71047.40625,68564.640625,70567.765625,33149696545,70548.51,2084571763.56,65144.442265625,67750.11313949787,61.33761106719731,1065.8545632606983,73.0,0.1223,29
2024-06-05,70568.3515625,71735.4140625,70390.7109375,71082.8203125,32810771409,71117.68,1545204312.75,65289.86140625,68067.51382264093,62.65968288114865,1201.1980769557267,75.0,0.0508,33
2024-06-06,71082.84375,71625.734375,70119.125,70757.1640625,25223152007,70772.35,1141567996.37,65479.470859375,68323.6709883418,61.23391398004605,1267.5692990591633,78.0,0.0447,30
2024-06-07,70759.1875,71907.8515625,68507.2578125,69342.5859375,36188381096,69330.51,1992355199.22,65596.0675,68420.71050730924,55.3430837926876,1192.2804710882629,77.0,0.0915,31
2024-06-08,69324.1796875,69533.3203125,69210.7421875,69305.7734375,14262185861,69303.58,399100009.36,65705.3115625,68505.00221494645,55.1942739811776,1116.7696460844163,72.0,-0.0595,26
2024-06-09,69297.4921875,69817.5234375,69160.84375,69647.9921875,13534028500,69639.42,357128157.69,65798.382578125,68613.85840280869,56.36878920034781,1072.181525114618,75.0,0.015,24
2024-06-10,69644.3125,70146.0703125,69232.421875,69512.28125,20597699541,69505.57,843477987.58,65890.0953125,68699.42248349357,55.74473157854298,1014.2032754930988,72.0,0.0234,27
2024-06-11,69508.078125,69549.4140625,66123.6015625,67332.03125,37116136345,67319.41,2141818771.53,65899.98234375,68569.19474697037,46.78372300345528,783.2977719378687,74.0,-0.0459,31
2024-06-12,67321.375,69977.890625,66902.453125,68241.1875,34497940694,68247.0,2139401386.85,65936.660625,68537.95596154462,50.36669317192811,665.987716195872,72.0,0.0189,31
2024-06-13,68243.1015625,68365.78125,66304.5625,66756.3984375,28955204146,66742.54,1550737143.4,65986.250625,68368.28381639751,45.03396107092976,448.04381322198606,70.0,0.0104,28
2024-06-14,66747.5703125,67294.6484375,65056.89453125,66011.09375,27403884779,66006.13,1633598669.38,66016.838359375,68143.78952435966,42.59598854874151,212.7296256986156,74.0,-0.0338,28
2024-06-15,66006.7421875,66402.1875,65871.7734375,66191.0,14121265576,66188.81,406250537.71,66065.551953125,67957.80956965874,43.39262243533071,40.293884753540624,74.0,0.0532,24
2024-06-16,66189.359375,66894.84375,66018.25,66639.046875,13281140541,66631.59,433017008.55,66129.950078125,67832.21312254839,45.42395251030072,-59.52290099833044,71.0,0.097,24
2024-06-17,66636.515625,67188.3203125,65094.96484375,66490.296875,30006354476,66481.73,1917243316.16,66197.49140625,67704.41157516283,44.84854696253497,-148.91470862731512,71.0,0.0603,27
2024-06-18,66490.9765625,66556.703125,64066.95703125,65140.74609375,39481285950,65158.02,2293594296.72,66223.48390625,67460.25295788542,39.909103329058965,-324.91046400755295,74.0,-0.0557,29
2024-06-19,65146.66015625,65695.3515625,64693.30078125,64960.296875,21103423504,64950.82,878187235.08,66309.952734375,67222.16190237252,39.2860595189914,-473.4910024649289,64.0,0.0305,27
2024-06-20,64960.296875,66438.9609375,64547.84765625,64828.65625,25641109124,64847.89,1473091625.51,66441.445625,66994.20898309896,38.81005563809649,-595.0055938208097,60.0,-0.033,26
2024-06-21,64837.98828125,65007.546875,63378.89453125,64096.19921875,26188171739,64119.34,1427909531.59,66540.9009375,66718.20805316097,36.18308896310482,-741.8582636857318,63.0,-0.0047,26
2024-06-22,64113.86328125,64475.46875,63929.7578125,64252.578125,9858198793,64250.18,358155105.44,66568.15578125,66483.38615524088,37.16104638058152,-835.9848784524074,53.0,-0.0055,22
2024-06-23,64248.96484375,64491.703125,63180.796875,63180.796875,11170471802,63181.02,416250575.81,66553.942265625,66168.85384283698,33.38491490564246,-985.7021278741448,55.0,-0.0245,22
2024-06-24,63173.3515625,63292.52734375,58601.69921875,60277.4140625,43152133651,60270.95,2938115761.51,66478.867890625,65607.76433994774,25.75115203451692,-1323.3777798099982,51.0,-0.1798,35
2024-06-25,60266.28125,62258.26171875,60239.75,61804.640625,29201215431,61796.56,1946492862.08,66451.72171875,65245.562081381286,34.265746666865894,-1451.0272083374002,30.0,-0.0678,30
2024-06-26,61789.67578125,62434.13671875,60695.1875,60811.27734375,22506003064,60824.43,1436803387.64,66421.2509375,64823.24924922592,31.71792871761825,-1613.7441766755364,46.0,-0.021,27
2024-06-27,60811.2265625,62293.86328125,60585.33203125,61604.80078125,21231745045,61630.1,1385461549.94,66429.588125,64516.73034751393,35.823028797154265,-1659.5377189441497,40.0,-0.0326,25
2024-06-28,61612.8046875,62126.09765625,59985.40234375,60320.13671875,24952866877,60324.3,1481619028.88,66374.991640625,64117.054763822125,32.42440157086868,-1778.98406366806,47.0,0.0232,26
2024-06-29,60319.875,61097.62109375,60300.96484375,60887.37890625,12652903396,60905.3,560710968.57,66376.883671875,63809.466586910494,35.3413676290583,-1807.0439704897217,30.0,-0.0602,22
2024-06-30,60888.4453125,62892.828125,60632.94921875,62678.29296875,17333226409,62685.88,778765578.43,66414.5753125,63701.7357661333,43.61665724696847,-1665.570194831591,47.0,-0.0481,21
2024-07-01,62673.60546875,63777.2265625,62495.51171875,62851.98046875,25468379421,62841.27,1623104957.15,66442.64703125,63620.80669019204,44.36039398506148,-1521.8926475800035,53.0,0.2041,19
2024-07-02,62844.41015625,63203.359375,61752.74609375,62029.015625,20151616992,62044.48,1278702453.96,66425.198359375,63469.20754112613,41.56288492478546,-1457.6308798890896,51.0,0.1243,18
2024-07-03,62034.33203125,62187.703125,59419.38671875,60173.921875,29756701685,60157.2,1653064013.62,66397.621015625,63155.37081101888,36.04480430025028,-1538.656849591207,50.0,0.0093,20
2024-07-04,60147.13671875,60399.67578125,56777.8046875,56977.703125,41149609230,57041.11,2342236881.51,66211.825234375,62567.02150758851,28.9204867222697,-1839.5732007869883,44.0,-0.1418,25
2024-07-05,57022.80859375,57497.15234375,53717.375,56662.375,55417544033,56646.24,3198812323.21,66040.44109375,62004.67422115151,28.325658574355487,-2079.5244579826904,29.0,-0.2876,31
2024-07-06,56659.07421875,58472.546875,56038.9609375,58303.5390625,20610320577,58255.65,1072779742.28,65865.474375,61652.18515842279,35.734308473206724,-2112.9031022758136,26.0,-0.1003,21
2024-07-07,58239.4296875,58371.12109375,55793.32421875,55849.109375,20553359505,55866.6,1053256457.42,65643.64046875,61099.51127428729,30.63434323952717,-2310.770754758741,29.0,-0.1454,21
2024-07-08,55849.57421875,58131.3359375,54321.01953125,56705.09765625,39766159899,56709.76,2441024283.07,65452.175078125,60680.99569161707,34.16334209171957,-2371.177733501667,28.0,-0.0444,25
2024-07-09,56704.59765625,58239.1953125,56316.875,58009.2265625,27849512607,58047.2,1692558128.7,65183.395703125,60426.541488844014,39.235516848237296,-2287.4500948842838,27.0,-0.0784,21
2024-07-10,58033.8828125,59359.43359375,57178.4140625,57742.49609375,26175260526,57725.78,1631984559.89,64935.515,60170.91811788269,38.58082826272039,-2217.061354501624,28.0,0.0965,21
2024-07-11,57729.890625,59299.43359375,57120.37890625,57344.9140625,28707803842,57348.75,1729366992.27,64699.9665625,59901.77487451291,37.57439227073126,-2168.363770033706,29.0,-0.149,23
2024-07-12,57341.1953125,58532.5546875,56590.17578125,57899.46484375,25604805221,57913.68,1567843358.24,64499.364609375,59711.07868110691,39.92827056657448,-2061.2620244957725,25.0,-0.0969,21
2024-07-13,57908.73828125,59787.078125,57796.44140625,59231.953125,17080061806,59231.06,819172857.7,64313.481640625,59665.4476757634,45.2685607252049,-1847.5648735102727,25.0,-0.1054,18
2024-07-14,59225.25,61329.52734375,59225.25,60787.79296875,22223416061,60818.77,1207899406.9,64143.91859375,59772.33770366688,50.77153164086543,-1534.9708802337557,33.0,-0.1982,24
2024-07-15,60815.45703125,64870.15234375,60704.9296875,64870.15234375,38094526099,64765.55,2752990856.54,64070.959765625,60257.84385986527,61.66345050559765,-946.910213077128,52.0,-0.0875,24
2024-07-16,64784.41796875,65354.33984375,62487.96875,65097.1484375,41617346768,65087.61,2492930912.34,63985.011640625,60718.7300101162,62.16472636082808,-457.27997106749535,65.0,0.0336,27
2024-07-17,65091.83203125,66066.734375,63896.0859375,64118.79296875,32525071311,64096.64,1830962929.69,63901.463125,61042.54552998608,58.60774373238105,-146.50081633268564,69.0,-0.0486,23
2024-07-18,64104.73828125,65104.66015625,63246.1640625,63974.06640625,27239305337,63981.43,1405605268.54,63829.382578125,61321.73799439217,58.07833858987766,87.11151149467332,61.0,-0.0368,22
2024-07-19,63972.32421875,67442.640625,63329.34375,66710.15625,37003855410,66708.49,2214983951.52,63796.285859375,61834.92068540244,64.5904313734005,487.4119665703038,60.0,-0.028,24
